收盘,日期
4.168,2025-09-26
4.191,2025-09-29
4.216,2025-09-30
4.265,2025-10-09
4.211,2025-10-10
4.19,2025-10-13
4.184,2025-10-14
4.234,2025-10-15
4.264,2025-10-16
4.202,2025-10-17
4.205,2025-10-20
4.245,2025-10-21
4.253,2025-10-22
4.28,2025-10-23
4.308,2025-10-24
4.35,2025-10-27
4.313,2025-10-28
4.327,2025-10-29
4.314,2025-10-30
4.275,2025-10-31
4.286,2025-11-03
4.259,2025-11-04
4.254,2025-11-05
4.303,2025-11-06
4.318,2025-11-07
4.322,2025-11-10
4.311,2025-11-11
4.312,2025-11-12
4.346,2025-11-13
4.312,2025-11-14
4.269,2025-11-17
4.255,2025-11-18
4.281,2025-11-19
4.262,2025-11-20
4.193,2025-11-21
4.177,2025-11-24
4.204,2025-11-25
4.21,2025-11-26
4.203,2025-11-27
4.209,2025-11-28
4.242,2025-12-01
4.218,2025-12-02
4.2,2025-12-03
4.208,2025-12-04
4.254,2025-12-05
4.275,2025-12-08
4.245,2025-12-09
4.235,2025-12-10
4.212,2025-12-11
4.237,2025-12-12
4.248,2025-12-15
4.201,2025-12-16
4.248,2025-12-17
4.261,2025-12-18
4.268,2025-12-19
4.301,2025-12-22
4.314,2025-12-23
4.319,2025-12-24
4.325,2025-12-25
4.355,2025-12-26
4.321,2025-12-29
4.329,2025-12-30
4.324,2025-12-31
4.403,2026-01-05
4.501,2026-01-06
4.48,2026-01-07
4.452,2026-01-08
4.469,2026-01-09
4.478,2026-01-12
4.468,2026-01-13
4.44,2026-01-14
4.428,2026-01-15
4.421,2026-01-16
4.393,2026-01-19
4.398,2026-01-20
4.398,2026-01-21
4.371,2026-01-22
4.327,2026-01-23
