date,equity
2024-09-02,10000000.0
2024-09-03,10000000.0
2024-09-04,10000000.0
2024-09-05,10000000.0
2024-09-06,10000000.0
2024-09-09,10000000.0
2024-09-10,10000000.0
2024-09-11,10000000.0
2024-09-12,10000000.0
2024-09-13,10000000.0
2024-09-18,10000000.0
2024-09-19,10000000.0
2024-09-20,10000000.0
2024-09-23,10000000.0
2024-09-24,10000000.0
2024-09-25,9999000.12717
2024-09-26,10552047.02717
2024-09-27,11251224.227170002
2024-09-30,12321276.327169998
2024-10-08,13111950.32717
2024-10-09,13050955.427170001
2024-10-10,12851820.32717
2024-10-11,12601797.927170001
2024-10-14,13067105.627169998
2024-10-15,12650843.627169998
2024-10-16,12716289.527169997
2024-10-17,12708801.92717
2024-10-18,13462030.527169999
2024-10-21,13476182.527169999
2024-10-22,13310071.185439998
2024-10-23,13154701.685439998
2024-10-24,13034601.685439996
2024-10-25,13168590.08544
2024-10-28,13314478.085439999
2024-10-29,13281986.385439998
2024-10-30,13334528.085439999
2024-10-31,13659512.085439997
2024-11-01,12901938.785439996
2024-11-04,13219667.185439998
2024-11-05,14097370.985439997
2024-11-06,14193287.785439996
2024-11-07,14790343.785439998
2024-11-08,14772834.385439998
2024-11-11,15464519.75422
2024-11-12,15087804.354219997
2024-11-13,15236584.554219997
2024-11-14,14536079.954219997
2024-11-15,14044755.654219998
2024-11-18,13415069.954219997
2024-11-19,13827913.354219995
2024-11-20,14042305.85422
2024-11-21,14106770.254219998
2024-11-22,13591566.054219997
2024-11-25,13524594.854219997
2024-11-26,13248664.354219997
2024-11-27,13642708.254219998
2024-11-28,13586295.854219997
2024-11-29,13994285.91272
2024-12-02,14053589.112720001
2024-12-03,14028900.012719998
2024-12-04,13903533.112719998
2024-12-05,14066437.612719998
2024-12-06,14119277.512719996
2024-12-09,14007981.212719997
2024-12-10,14077706.21272
2024-12-11,14192158.912719999
2024-12-12,14269736.812719999
2024-12-13,14140307.512719998
2024-12-16,14063677.91272
2024-12-17,13901282.912719999
2024-12-18,14080559.212719996
2024-12-19,13896406.249169994
2024-12-20,13790601.049169997
2024-12-23,14043274.049169995
2024-12-24,14134786.74917
2024-12-25,14323816.34917
2024-12-26,14377308.149169996
2024-12-27,14208400.149169996
2024-12-30,14176321.949169997
2024-12-31,14015828.649169998
2025-01-02,13862239.749169998
2025-01-03,13731339.449169997
2025-01-06,14055083.349169996
2025-01-07,14099983.949169999
2025-01-08,14164108.549169997
2025-01-09,14290196.83057
2025-01-10,
2025-01-13,13581842.730569998
2025-01-14,13796629.23057
2025-01-15,13979611.03057
2025-01-16,14262097.93057
2025-01-17,
2025-01-20,14517152.830569997
2025-01-21,14724112.230569998
2025-01-22,
2025-01-23,
2025-01-24,
2025-01-27,14337597.130569998
2025-02-05,13968546.23057
2025-02-06,14271555.349179998
2025-02-07,14731413.249179998
2025-02-10,14970910.44918
2025-02-11,14765543.84918
2025-02-12,15110102.449179998
2025-02-13,15240195.549179997
2025-02-14,15721290.349179998
2025-02-17,15852725.149179999
2025-02-18,15875407.549180001
2025-02-19,16151335.749179998
2025-02-20,15834507.349179996
2025-02-21,16620884.449179998
2025-02-24,16630150.249179998
2025-02-25,16202896.249179998
2025-02-26,16797973.19916
2025-02-27,16842657.19916
2025-02-28,15981808.099159997
2025-03-03,15822613.79916
2025-03-04,16180167.099159997
2025-03-05,16264247.09916
2025-03-06,16723683.299159996
2025-03-07,16544595.899159998
2025-03-10,16566384.699159998
2025-03-11,16468642.799159996
2025-03-12,16422110.49916
2025-03-13,15956705.799159996
2025-03-14,16228733.99916
2025-03-17,16226071.59916
2025-03-18,16380823.483369997
2025-03-19,16337196.283369998
2025-03-20,16232859.28337
2025-03-21,16032905.983369997
2025-03-24,16010162.083369998
2025-03-25,15945724.983369997
2025-03-26,15918310.783369998
2025-03-27,15890029.683369998
2025-03-28,15778812.683369998
2025-03-31,15519252.18337
2025-04-01,15684028.883369997
2025-04-02,15658150.183369996
2025-04-03,15457246.983369995
2025-04-07,13969511.583369998
2025-04-08,13984882.767049998
2025-04-09,14004280.967049997
2025-04-10,14035392.36705
2025-04-11,14060868.267049998
2025-04-14,14071845.267049996
2025-04-15,14073896.567049999
2025-04-16,14110308.667049998
2025-04-17,14122844.967049997
2025-04-18,14125314.267049998
2025-04-21,14150248.867049994
2025-04-22,14205767.467049997
2025-04-23,14103726.567049999
2025-04-24,14117617.967049997
2025-04-25,14111303.667049998
2025-04-28,14097556.728989996
2025-04-29,14021179.428989999
2025-04-30,14128817.728989996
2025-05-06,14560274.728989994
2025-05-07,14480667.428989999
2025-05-08,14513108.128989998
2025-05-09,14502271.728989998
2025-05-12,14704815.728989996
2025-05-13,14632987.12899
2025-05-14,14917434.928989999
2025-05-15,14799619.428989997
2025-05-16,14782255.628989998
2025-05-19,14703124.028989999
2025-05-20,14899709.628989998
2025-05-21,14914773.685649997
2025-05-22,14756309.785649996
2025-05-23,14728831.285649994
2025-05-26,14500963.185649997
2025-05-27,14696604.385649998
2025-05-28,14678757.685649995
2025-05-29,15058013.085649997
2025-05-30,14970479.585649999
2025-06-03,15114981.085649997
2025-06-04,15481473.585649997
2025-06-05,15375280.285649998
2025-06-06,15508707.085649997
2025-06-09,15945542.985649996
2025-06-10,16214681.385649998
2025-06-11,16265231.170989998
2025-06-12,17045153.270989995
2025-06-13,16611124.970989997
2025-06-16,16444101.870989999
2025-06-17,15712164.370989999
2025-06-18,15707266.07099
2025-06-19,15282375.770989997
2025-06-20,15294212.170989998
2025-06-23,15768355.870989997
2025-06-24,16088203.27099
2025-06-25,16185779.470989998
2025-06-26,15787568.870989999
2025-06-27,15593866.370989999
2025-06-30,15871938.17099
2025-07-01,16279013.240089996
2025-07-02,15925570.240089998
2025-07-03,16087941.540089997
2025-07-04,15996355.640089994
2025-07-07,15932442.140089998
2025-07-08,16236445.740089996
2025-07-09,16175099.940089997
2025-07-10,16153350.140089994
2025-07-11,16215471.140089996
2025-07-14,16191914.740089996
2025-07-15,16545751.240089998
2025-07-16,16515831.240089998
2025-07-17,17014042.840089995
2025-07-18,17091840.240089998
2025-07-21,16214645.001769995
2025-07-22,16231794.001769995
2025-07-23,16401844.801769994
2025-07-24,16609308.901769992
2025-07-25,16521582.301769992
2025-07-28,16731686.701769995
2025-07-29,16968569.401769992
2025-07-30,16769386.501769993
2025-07-31,16680816.701769993
2025-08-01,16636560.601769995
2025-08-04,16725025.501769992
2025-08-05,16807228.201769996
2025-08-06,16905639.301769994
2025-08-07,16758973.501769995
2025-08-08,16589313.396569991
2025-08-11,16748601.396569991
2025-08-12,16604924.896569993
2025-08-13,16887129.996569995
2025-08-14,16751535.996569993
2025-08-15,17193361.396569993
2025-08-18,17601999.896569993
2025-08-19,17628420.696569994
2025-08-20,17857038.39656999
2025-08-21,17642332.89656999
2025-08-22,17948066.896569993
2025-08-25,18847950.896569993
2025-08-26,18594463.99656999
2025-08-27,18566110.99656999
2025-08-28,19072457.236429997
2025-08-29,18971128.236429997
2025-09-01,19423278.83643
2025-09-02,18660220.636429995
2025-09-03,18527095.83643
2025-09-04,17222579.336429995
2025-09-05,18046647.23643
2025-09-08,17850273.436429996
2025-09-09,17469143.136429995
2025-09-10,17855058.736429997
2025-09-11,19014388.636429995
2025-09-12,19099161.936429996
2025-09-15,18989499.036429998
2025-09-16,19167264.736429997
2025-09-17,19325717.69005
2025-09-18,19480367.09005
2025-09-19,19183049.390049998
2025-09-22,19961632.990049995
2025-09-23,19837242.390049998
2025-09-24,20465403.99005
2025-09-25,20702501.99005
2025-09-26,20225004.99005
2025-09-29,20481133.490049995
2025-09-30,20873839.59005
2025-10-09,21533791.190049995
2025-10-10,20367955.19005
2025-10-13,20614862.69005
2025-10-14,19725285.29005
2025-10-15,20010774.39842
2025-10-16,20129864.998419996
2025-10-17,20576941.998419996
2025-10-20,20126802.098419994
2025-10-21,20503835.798419993
2025-10-22,19902079.998419996
2025-10-23,19791776.498419996
2025-10-24,19729821.498419996
2025-10-27,19733348.998419996
2025-10-28,19202139.298419997
2025-10-29,19389476.79842
2025-10-30,19374424.698419996
2025-10-31,19469900.798419997
2025-11-03,19539640.298419997
2025-11-04,19430134.824699998
2025-11-05,19397207.624699995
2025-11-06,19550211.224699996
2025-11-07,19504830.324699998
2025-11-10,19656605.724699996
2025-11-11,19569075.524699997
2025-11-12,19518115.824699994
2025-11-13,19625404.024699997
2025-11-14,19417354.724699996
2025-11-17,19446963.224699996
2025-11-18,19240509.6247
2025-11-19,19200496.524699997
2025-11-20,19099386.62469999
2025-11-21,18557949.424699996
2025-11-24,18756048.431239992
2025-11-25,18771425.831239995
2025-11-26,18732789.231239993
2025-11-27,18737272.031239994
2025-11-28,18725607.33123999
2025-12-01,18741505.131239995
2025-12-02,18729428.631239995
2025-12-03,18719732.731239993
2025-12-04,18678132.63123999
2025-12-05,18680871.031239994
2025-12-08,18668609.231239993
2025-12-09,18673969.63123999
2025-12-10,18651919.731239993
2025-12-11,18664706.431239992
2025-12-12,18650420.01784999
2025-12-15,18881326.71784999
2025-12-16,18883926.11784999
2025-12-17,18803518.11784999
2025-12-18,19201830.217849992
2025-12-19,19381150.017849993
2025-12-22,19581416.01784999
2025-12-23,19046661.917849995
2025-12-24,19709658.017849993
2025-12-25,20494456.717849992
2025-12-26,20921656.217849992
2025-12-29,21212494.91784999
2025-12-30,21097601.917849995
2025-12-31,22079585.51784999
2026-01-05,22640491.189499993
2026-01-06,23513775.089499995
2026-01-07,23272366.08949999
2026-01-08,24344834.089499995
2026-01-09,25242190.389499992
2026-01-12,27351548.389499992
2026-01-13,25383291.689499993
2026-01-14,25521964.48949999
2026-01-15,24380729.489499994
2026-01-16,24323187.089499995
2026-01-19,24865146.28949999
2026-01-20,24089333.08949999
2026-01-21,24137835.389499992
